#        M_H  tanbeta            NLO                pdf_error_hi        pdf_error_lo   sigma_scale_nlo+  sigma_scale_nlo-	       
        550  6.000000e+00       7.248111e-03       +3.506586e-04       -3.506586e-04      +1.03e-03         -1.12e-03	   
        550  7.000000e+00       6.475414e-03       +3.131715e-04       -3.131715e-04      +9.81e-04         -1.05e-03	   
        550  8.000000e+00       6.308641e-03       +3.050036e-04       -3.050036e-04      +1.01e-03         -1.06e-03	   
        550  9.000000e+00       6.536870e-03       +3.159464e-04       -3.159464e-04      +1.10e-03         -1.14e-03	   
        550  1.000000e+01       7.049012e-03       +3.406212e-04       -3.406212e-04      +1.22e-03         -1.27e-03	   
        550  1.100000e+01       7.782041e-03       +3.759760e-04       -3.759760e-04      +1.39e-03         -1.43e-03	   
        550  1.200000e+01       8.698040e-03       +4.201764e-04       -4.201764e-04      +1.58e-03         -1.63e-03	   
        550  1.300000e+01       9.773085e-03       +4.720637e-04       -4.720637e-04      +1.80e-03         -1.85e-03	   
        550  1.400000e+01       1.099148e-02       +5.308746e-04       -5.308746e-04      +2.04e-03         -2.09e-03	   
        550  1.500000e+01       1.234258e-02       +5.960992e-04       -5.960992e-04      +2.31e-03         -2.36e-03	   
        550  1.600000e+01       1.381896e-02       +6.673823e-04       -6.673823e-04      +2.60e-03         -2.66e-03	   
        550  1.700000e+01       1.541531e-02       +7.444599e-04       -7.444599e-04      +2.91e-03         -2.98e-03	   
        550  1.800000e+01       1.712774e-02       +8.271414e-04       -8.271414e-04      +3.24e-03         -3.31e-03	   
        550  1.900000e+01       1.895339e-02       +9.152849e-04       -9.152849e-04      +3.60e-03         -3.67e-03	   
        550  2.000000e+01       2.089006e-02       +1.008798e-03       -1.008798e-03      +3.97e-03         -4.06e-03	   
        550  2.100000e+01       2.293609e-02       +1.107602e-03       -1.107602e-03      +4.37e-03         -4.46e-03	   
        550  2.200000e+01       2.509016e-02       +1.211608e-03       -1.211608e-03      +4.78e-03         -4.88e-03	   
        550  2.300000e+01       2.735126e-02       +1.320780e-03       -1.320780e-03      +5.22e-03         -5.32e-03	   
        550  2.400000e+01       2.971856e-02       +1.435091e-03       -1.435091e-03      +5.67e-03         -5.79e-03	   
        550  2.500000e+01       3.219141e-02       +1.554506e-03       -1.554506e-03      +6.15e-03         -6.27e-03	   
        550  2.600000e+01       3.476927e-02       +1.678980e-03       -1.678980e-03      +6.65e-03         -6.78e-03	   
        550  2.700000e+01       3.745171e-02       +1.808502e-03       -1.808502e-03      +7.16e-03         -7.30e-03	   
        550  2.800000e+01       4.023838e-02       +1.943065e-03       -1.943065e-03      +7.70e-03         -7.85e-03	   
        550  2.900000e+01       4.312896e-02       +2.082646e-03       -2.082646e-03      +8.25e-03         -8.42e-03	   
        550  3.000000e+01       4.612322e-02       +2.227226e-03       -2.227226e-03      +8.83e-03         -9.00e-03	   
        550  3.100000e+01       4.922093e-02       +2.376811e-03       -2.376811e-03      +9.42e-03         -9.61e-03	   
        550  3.200000e+01       5.242193e-02       +2.531378e-03       -2.531378e-03      +1.00e-02         -1.02e-02	   
        550  3.300000e+01       5.572606e-02       +2.690930e-03       -2.690930e-03      +1.07e-02         -1.09e-02	   
        550  3.400000e+01       5.913320e-02       +2.855450e-03       -2.855450e-03      +1.13e-02         -1.15e-02	   
        550  3.500000e+01       6.264322e-02       +3.024941e-03       -3.024941e-03      +1.20e-02         -1.22e-02	   
        550  3.600000e+01       6.625604e-02       +3.199395e-03       -3.199395e-03      +1.27e-02         -1.29e-02	   
        550  3.700000e+01       6.997157e-02       +3.378814e-03       -3.378814e-03      +1.34e-02         -1.37e-02	   
        550  3.800000e+01       7.378974e-02       +3.563181e-03       -3.563181e-03      +1.41e-02         -1.44e-02	   
        550  3.900000e+01       7.771049e-02       +3.752506e-03       -3.752506e-03      +1.49e-02         -1.52e-02	   
        550  4.000000e+01       8.173376e-02       +3.946780e-03       -3.946780e-03      +1.57e-02         -1.60e-02	   
        550  4.100000e+01       8.585950e-02       +4.146006e-03       -4.146006e-03      +1.64e-02         -1.68e-02	   
        550  4.200000e+01       9.008767e-02       +4.350179e-03       -4.350179e-03      +1.73e-02         -1.76e-02	   
        550  4.300000e+01       9.441822e-02       +4.559288e-03       -4.559288e-03      +1.81e-02         -1.84e-02	   
        550  4.400000e+01       9.885114e-02       +4.773353e-03       -4.773353e-03      +1.89e-02         -1.93e-02	   
        550  4.500000e+01       1.033864e-01       +4.992349e-03       -4.992349e-03      +1.98e-02         -2.02e-02	   
        550  4.600000e+01       1.080239e-01       +5.216298e-03       -5.216298e-03      +2.07e-02         -2.11e-02	   
        550  4.700000e+01       1.127638e-01       +5.445201e-03       -5.445201e-03      +2.16e-02         -2.20e-02	   
        550  4.800000e+01       1.176058e-01       +5.678994e-03       -5.678994e-03      +2.25e-02         -2.30e-02	   
        550  4.900000e+01       1.225501e-01       +5.917734e-03       -5.917734e-03      +2.35e-02         -2.39e-02	   
        550  5.000000e+01       1.275967e-01       +6.161434e-03       -6.161434e-03      +2.45e-02         -2.49e-02	   
        550  5.100000e+01       1.327454e-01       +6.409991e-03       -6.409991e-03      +2.54e-02         -2.59e-02	   
        550  5.200000e+01       1.379963e-01       +6.663586e-03       -6.663586e-03      +2.64e-02         -2.70e-02	   
        550  5.300000e+01       1.433494e-01       +6.922068e-03       -6.922068e-03      +2.75e-02         -2.80e-02	   
        550  5.400000e+01       1.488047e-01       +7.185491e-03       -7.185491e-03      +2.85e-02         -2.91e-02	   
        550  5.500000e+01       1.543621e-01       +7.453888e-03       -7.453888e-03      +2.96e-02         -3.02e-02	   
        550  5.600000e+01       1.600216e-01       +7.727108e-03       -7.727108e-03      +3.07e-02         -3.13e-02	   
        550  5.700000e+01       1.657833e-01       +8.005385e-03       -8.005385e-03      +3.18e-02         -3.24e-02	   
        550  5.800000e+01       1.716471e-01       +8.288517e-03       -8.288517e-03      +3.29e-02         -3.35e-02	   
        550  5.900000e+01       1.776131e-01       +8.576609e-03       -8.576609e-03      +3.40e-02         -3.47e-02	   
        550  6.000000e+01       1.836811e-01       +8.869614e-03       -8.869614e-03      +3.52e-02         -3.59e-02	   
        600  1.000000e-01       1.431020e+01       +7.251169e-01       -7.251169e-01      +1.85e+00         -2.04e+00	   
        600  2.000000e-01       3.577552e+00       +1.812797e-01       -1.812797e-01      +4.63e-01         -5.09e-01	   
        600  3.000000e-01       1.590026e+00       +8.056891e-02       -8.056891e-02      +2.06e-01         -2.26e-01	   
        600  4.000000e-01       8.943935e-01       +4.532005e-02       -4.532005e-02      +1.16e-01         -1.27e-01	   
        600  5.000000e-01       5.724173e-01       +2.900511e-02       -2.900511e-02      +7.40e-02         -8.15e-02	   
        600  6.000000e-01       3.975190e-01       +2.014280e-02       -2.014280e-02      +5.14e-02         -5.66e-02	   
        600  7.000000e-01       2.920631e-01       +1.479917e-02       -1.479917e-02      +3.78e-02         -4.16e-02	   
        600  8.000000e-01       2.236207e-01       +1.133123e-02       -1.133123e-02      +2.89e-02         -3.18e-02	   
        600  9.000000e-01       1.766992e-01       +8.953556e-03       -8.953556e-03      +2.28e-02         -2.52e-02	   
        600  1.000000e+00       1.431392e-01       +7.253071e-03       -7.253071e-03      +1.85e-02         -2.04e-02	   
        600  2.000000e+00       3.592409e-02       +1.820324e-03       -1.820324e-03      +4.65e-03         -5.12e-03	   
        600  3.000000e+00       1.623455e-02       +8.226440e-04       -8.226440e-04      +2.12e-03         -2.33e-03	   
        600  4.000000e+00       9.538229e-03       +4.833487e-04       -4.833487e-04      +1.27e-03         -1.39e-03	   
        600  5.000000e+00       6.652758e-03       +3.371586e-04       -3.371586e-04      +9.22e-04         -9.98e-04	   
        600  6.000000e+00       5.312352e-03       +2.692625e-04       -2.692625e-04      +7.76e-04         -8.30e-04	   
        600  7.000000e+00       4.740658e-03       +2.403236e-04       -2.403236e-04      +7.34e-04         -7.75e-04	   
        600  8.000000e+00       4.613384e-03       +2.339075e-04       -2.339075e-04      +7.55e-04         -7.88e-04	   
        600  9.000000e+00       4.775608e-03       +2.421657e-04       -2.421657e-04      +8.18e-04         -8.45e-04	   
        600  1.000000e+01       5.145731e-03       +2.609622e-04       -2.609622e-04      +9.13e-04         -9.37e-04	   
        600  1.100000e+01       5.677462e-03       +2.879536e-04       -2.879536e-04      +1.03e-03         -1.06e-03	   
        600  1.200000e+01       6.342948e-03       +3.217251e-04       -3.217251e-04      +1.18e-03         -1.20e-03	   
        600  1.300000e+01       7.124620e-03       +3.613900e-04       -3.613900e-04      +1.34e-03         -1.36e-03	   
        600  1.400000e+01       8.010946e-03       +4.063612e-04       -4.063612e-04      +1.52e-03         -1.54e-03	   
        600  1.500000e+01       8.994109e-03       +4.562435e-04       -4.562435e-04      +1.72e-03         -1.74e-03	   
        600  1.600000e+01       1.006865e-02       +5.107589e-04       -5.107589e-04      +1.94e-03         -1.96e-03	   
        600  1.700000e+01       1.123068e-02       +5.697153e-04       -5.697153e-04      +2.17e-03         -2.19e-03	   
        600  1.800000e+01       1.247734e-02       +6.329642e-04       -6.329642e-04      +2.42e-03         -2.44e-03	   
        600  1.900000e+01       1.380651e-02       +7.004007e-04       -7.004007e-04      +2.68e-03         -2.70e-03	   
        600  2.000000e+01       1.521660e-02       +7.719358e-04       -7.719358e-04      +2.96e-03         -2.98e-03	   
        600  2.100000e+01       1.670637e-02       +8.475187e-04       -8.475187e-04      +3.25e-03         -3.28e-03	   
        600  2.200000e+01       1.827487e-02       +9.270913e-04       -9.270913e-04      +3.56e-03         -3.59e-03	   
        600  2.300000e+01       1.992134e-02       +1.010615e-03       -1.010615e-03      +3.89e-03         -3.92e-03	   
        600  2.400000e+01       2.164518e-02       +1.098068e-03       -1.098068e-03      +4.22e-03         -4.26e-03	   
        600  2.500000e+01       2.344591e-02       +1.189425e-03       -1.189425e-03      +4.58e-03         -4.62e-03	   
        600  2.600000e+01       2.532314e-02       +1.284666e-03       -1.284666e-03      +4.95e-03         -4.99e-03	   
        600  2.700000e+01       2.727654e-02       +1.383763e-03       -1.383763e-03      +5.33e-03         -5.37e-03	   
        600  2.800000e+01       2.930586e-02       +1.486716e-03       -1.486716e-03      +5.73e-03         -5.78e-03	   
        600  2.900000e+01       3.141088e-02       +1.593500e-03       -1.593500e-03      +6.14e-03         -6.19e-03	   
        600  3.000000e+01       3.359140e-02       +1.704121e-03       -1.704121e-03      +6.57e-03         -6.62e-03	   
        600  3.100000e+01       3.584729e-02       +1.818570e-03       -1.818570e-03      +7.01e-03         -7.07e-03	   
        600  3.200000e+01       3.817839e-02       +1.936826e-03       -1.936826e-03      +7.47e-03         -7.53e-03	   
        600  3.300000e+01       4.058461e-02       +2.058900e-03       -2.058900e-03      +7.94e-03         -8.00e-03	   
        600  3.400000e+01       4.306585e-02       +2.184780e-03       -2.184780e-03      +8.43e-03         -8.49e-03	   
        600  3.500000e+01       4.562203e-02       +2.314451e-03       -2.314451e-03      +8.93e-03         -9.00e-03	   
        600  3.600000e+01       4.825308e-02       +2.447932e-03       -2.447932e-03      +9.45e-03         -9.52e-03	   
        600  3.700000e+01       5.095893e-02       +2.585205e-03       -2.585205e-03      +9.98e-03         -1.01e-02	   
        600  3.800000e+01       5.373953e-02       +2.726266e-03       -2.726266e-03      +1.05e-02         -1.06e-02	   
        600  3.900000e+01       5.659484e-02       +2.871117e-03       -2.871117e-03      +1.11e-02         -1.12e-02	   
        600  4.000000e+01       5.952482e-02       +3.019764e-03       -3.019764e-03      +1.17e-02         -1.17e-02	   
        600  4.100000e+01       6.252943e-02       +3.172198e-03       -3.172198e-03      +1.22e-02         -1.23e-02	   
        600  4.200000e+01       6.560863e-02       +3.328404e-03       -3.328404e-03      +1.29e-02         -1.29e-02	   
        600  4.300000e+01       6.876241e-02       +3.488406e-03       -3.488406e-03      +1.35e-02         -1.36e-02	   
        600  4.400000e+01       7.199073e-02       +3.652180e-03       -3.652180e-03      +1.41e-02         -1.42e-02	   
        600  4.500000e+01       7.529357e-02       +3.819732e-03       -3.819732e-03      +1.47e-02         -1.49e-02	   
        600  4.600000e+01       7.867092e-02       +3.991069e-03       -3.991069e-03      +1.54e-02         -1.55e-02	   
        600  4.700000e+01       8.212275e-02       +4.166185e-03       -4.166185e-03      +1.61e-02         -1.62e-02	   
        600  4.800000e+01       8.564906e-02       +4.345083e-03       -4.345083e-03      +1.68e-02         -1.69e-02	   
        600  4.900000e+01       8.924982e-02       +4.527755e-03       -4.527755e-03      +1.75e-02         -1.76e-02	   
        600  5.000000e+01       9.292502e-02       +4.714192e-03       -4.714192e-03      +1.82e-02         -1.83e-02	   
        600  5.100000e+01       9.667466e-02       +4.904424e-03       -4.904424e-03      +1.89e-02         -1.91e-02	   
        600  5.200000e+01       1.004987e-01       +5.098380e-03       -5.098380e-03      +1.97e-02         -1.98e-02	   
        600  5.300000e+01       1.043972e-01       +5.296234e-03       -5.296234e-03      +2.05e-02         -2.06e-02	   
        600  5.400000e+01       1.083701e-01       +5.497752e-03       -5.497752e-03      +2.12e-02         -2.14e-02	   
        600  5.500000e+01       1.124173e-01       +5.703057e-03       -5.703057e-03      +2.20e-02         -2.22e-02	   
        600  5.600000e+01       1.165390e-01       +5.912176e-03       -5.912176e-03      +2.28e-02         -2.30e-02	   
        600  5.700000e+01       1.207350e-01       +6.125032e-03       -6.125032e-03      +2.37e-02         -2.38e-02	   
        600  5.800000e+01       1.250054e-01       +6.341685e-03       -6.341685e-03      +2.45e-02         -2.47e-02	   
        600  5.900000e+01       1.293502e-01       +6.562088e-03       -6.562088e-03      +2.53e-02         -2.55e-02	   
        600  6.000000e+01       1.337694e-01       +6.786327e-03       -6.786327e-03      +2.62e-02         -2.64e-02	   
        650  1.000000e-01       1.052039e+01       +5.569713e-01       -5.569713e-01      +1.35e+00         -1.50e+00	   
        650  2.000000e-01       2.630098e+00       +1.392415e-01       -1.392415e-01      +3.37e-01         -3.75e-01	   
        650  3.000000e-01       1.168935e+00       +6.188530e-02       -6.188530e-02      +1.50e-01         -1.67e-01	   
        650  4.000000e-01       6.575287e-01       +3.481062e-02       -3.481062e-02      +8.42e-02         -9.37e-02	   
        650  5.000000e-01       4.208224e-01       +2.227897e-02       -2.227897e-02      +5.39e-02         -6.00e-02	   
        650  6.000000e-01       2.922428e-01       +1.547179e-02       -1.547179e-02      +3.74e-02         -4.16e-02	   
        650  7.000000e-01       2.147152e-01       +1.136738e-02       -1.136738e-02      +2.75e-02         -3.06e-02	   
        650  8.000000e-01       1.643985e-01       +8.703480e-03       -8.703480e-03      +2.11e-02         -2.34e-02	   
        650  9.000000e-01       1.299034e-01       +6.877271e-03       -6.877271e-03      +1.66e-02         -1.85e-02	   
        650  1.000000e+00       1.052311e-01       +5.571085e-03       -5.571085e-03      +1.35e-02         -1.50e-02	   
        650  2.000000e+00       2.640992e-02       +1.398211e-03       -1.398211e-03      +3.39e-03         -3.77e-03	   
        650  3.000000e+00       1.193445e-02       +6.318916e-04       -6.318916e-04      +1.55e-03         -1.71e-03	   
        650  4.000000e+00       7.011032e-03       +3.712808e-04       -3.712808e-04      +9.28e-04         -1.02e-03	   
        650  5.000000e+00       4.889076e-03       +2.590017e-04       -2.590017e-04      +6.74e-04         -7.35e-04	   
        650  6.000000e+00       3.902856e-03       +2.068620e-04       -2.068620e-04      +5.68e-04         -6.11e-04	   
        650  7.000000e+00       3.481623e-03       +1.846483e-04       -1.846483e-04      +5.39e-04         -5.71e-04	   
        650  8.000000e+00       3.386968e-03       +1.797366e-04       -1.797366e-04      +5.55e-04         -5.80e-04	   
        650  9.000000e+00       3.504997e-03       +1.860985e-04       -1.860985e-04      +6.02e-04         -6.23e-04	   
        650  1.000000e+01       3.775722e-03       +2.005576e-04       -2.005576e-04      +6.73e-04         -6.90e-04	   
        650  1.100000e+01       4.165110e-03       +2.213123e-04       -2.213123e-04      +7.62e-04         -7.78e-04	   
        650  1.200000e+01       4.652686e-03       +2.472784e-04       -2.472784e-04      +8.68e-04         -8.82e-04	   
        650  1.300000e+01       5.225532e-03       +2.777724e-04       -2.777724e-04      +9.89e-04         -1.00e-03	   
        650  1.400000e+01       5.875173e-03       +3.123460e-04       -3.123460e-04      +1.12e-03         -1.14e-03	   
        650  1.500000e+01       6.595859e-03       +3.506928e-04       -3.506928e-04      +1.27e-03         -1.28e-03	   
        650  1.600000e+01       7.383581e-03       +3.926030e-04       -3.926030e-04      +1.43e-03         -1.44e-03	   
        650  1.700000e+01       8.235471e-03       +4.379232e-04       -4.379232e-04      +1.60e-03         -1.61e-03	   
        650  1.800000e+01       9.149436e-03       +4.865431e-04       -4.865431e-04      +1.78e-03         -1.80e-03	   
        650  1.900000e+01       1.012392e-02       +5.383817e-04       -5.383817e-04      +1.98e-03         -1.99e-03	   
        650  2.000000e+01       1.115774e-02       +5.933693e-04       -5.933693e-04      +2.19e-03         -2.20e-03	   
        650  2.100000e+01       1.225000e-02       +6.514716e-04       -6.514716e-04      +2.40e-03         -2.42e-03	   
        650  2.200000e+01       1.339999e-02       +7.126426e-04       -7.126426e-04      +2.63e-03         -2.65e-03	   
        650  2.300000e+01       1.460716e-02       +7.768502e-04       -7.768502e-04      +2.87e-03         -2.89e-03	   
        650  2.400000e+01       1.587106e-02       +8.440759e-04       -8.440759e-04      +3.12e-03         -3.14e-03	   
        650  2.500000e+01       1.719134e-02       +9.142959e-04       -9.142959e-04      +3.38e-03         -3.40e-03	   
        650  2.600000e+01       1.856772e-02       +9.875088e-04       -9.875088e-04      +3.66e-03         -3.67e-03	   
        650  2.700000e+01       1.999996e-02       +1.063686e-03       -1.063686e-03      +3.94e-03         -3.96e-03	   
        650  2.800000e+01       2.148786e-02       +1.142819e-03       -1.142819e-03      +4.23e-03         -4.26e-03	   
        650  2.900000e+01       2.303127e-02       +1.224908e-03       -1.224908e-03      +4.54e-03         -4.56e-03	   
        650  3.000000e+01       2.463004e-02       +1.309944e-03       -1.309944e-03      +4.86e-03         -4.88e-03	   
        650  3.100000e+01       2.628407e-02       +1.397918e-03       -1.397918e-03      +5.18e-03         -5.21e-03	   
        650  3.200000e+01       2.799325e-02       +1.488827e-03       -1.488827e-03      +5.52e-03         -5.55e-03	   
        650  3.300000e+01       2.975751e-02       +1.582660e-03       -1.582660e-03      +5.87e-03         -5.90e-03	   
        650  3.400000e+01       3.157678e-02       +1.679423e-03       -1.679423e-03      +6.23e-03         -6.26e-03	   
        650  3.500000e+01       3.345100e-02       +1.779110e-03       -1.779110e-03      +6.60e-03         -6.63e-03	   
        650  3.600000e+01       3.538010e-02       +1.881709e-03       -1.881709e-03      +6.98e-03         -7.01e-03	   
        650  3.700000e+01       3.736406e-02       +1.987222e-03       -1.987222e-03      +7.37e-03         -7.41e-03	   
        650  3.800000e+01       3.940284e-02       +2.095664e-03       -2.095664e-03      +7.78e-03         -7.81e-03	   
        650  3.900000e+01       4.149638e-02       +2.207009e-03       -2.207009e-03      +8.19e-03         -8.23e-03	   
        650  4.000000e+01       4.364468e-02       +2.321273e-03       -2.321273e-03      +8.61e-03         -8.66e-03	   
        650  4.100000e+01       4.584769e-02       +2.438441e-03       -2.438441e-03      +9.05e-03         -9.09e-03	   
        650  4.200000e+01       4.810540e-02       +2.558522e-03       -2.558522e-03      +9.50e-03         -9.54e-03	   
        650  4.300000e+01       5.041779e-02       +2.681505e-03       -2.681505e-03      +9.95e-03         -1.00e-02	   
        650  4.400000e+01       5.278484e-02       +2.807407e-03       -2.807407e-03      +1.04e-02         -1.05e-02	   
        650  4.500000e+01       5.520653e-02       +2.936211e-03       -2.936211e-03      +1.09e-02         -1.09e-02	   
        650  4.600000e+01       5.768285e-02       +3.067913e-03       -3.067913e-03      +1.14e-02         -1.14e-02	   
        650  4.700000e+01       6.021378e-02       +3.202516e-03       -3.202516e-03      +1.19e-02         -1.19e-02	   
        650  4.800000e+01       6.279931e-02       +3.340034e-03       -3.340034e-03      +1.24e-02         -1.25e-02	   
        650  4.900000e+01       6.543944e-02       +3.480456e-03       -3.480456e-03      +1.29e-02         -1.30e-02	   
        650  5.000000e+01       6.813415e-02       +3.623777e-03       -3.623777e-03      +1.35e-02         -1.35e-02	   
        650  5.100000e+01       7.088344e-02       +3.769998e-03       -3.769998e-03      +1.40e-02         -1.41e-02	   
        650  5.200000e+01       7.368729e-02       +3.919120e-03       -3.919120e-03      +1.45e-02         -1.46e-02	   
        650  5.300000e+01       7.654570e-02       +4.071159e-03       -4.071159e-03      +1.51e-02         -1.52e-02	   
        650  5.400000e+01       7.945867e-02       +4.226087e-03       -4.226087e-03      +1.57e-02         -1.58e-02	   
        650  5.500000e+01       8.242618e-02       +4.383914e-03       -4.383914e-03      +1.63e-02         -1.64e-02	   
        650  5.600000e+01       8.544824e-02       +4.544645e-03       -4.544645e-03      +1.69e-02         -1.70e-02	   
        650  5.700000e+01       8.852483e-02       +4.708279e-03       -4.708279e-03      +1.75e-02         -1.76e-02	   
        650  5.800000e+01       9.165596e-02       +4.874807e-03       -4.874807e-03      +1.81e-02         -1.82e-02	   
        650  5.900000e+01       9.484162e-02       +5.044243e-03       -5.044243e-03      +1.87e-02         -1.88e-02	   
        650  6.000000e+01       9.808180e-02       +5.216570e-03       -5.216570e-03      +1.94e-02         -1.95e-02	   
        700  1.000000e-01       7.842585e+00       +4.349198e-01       -4.349198e-01      +1.00e+00         -1.12e+00	   
        700  2.000000e-01       1.960647e+00       +1.087298e-01       -1.087298e-01      +2.51e-01         -2.80e-01	   
        700  3.000000e-01       8.714001e-01       +4.832442e-02       -4.832442e-02      +1.12e-01         -1.25e-01	   
        700  4.000000e-01       4.901648e-01       +2.718265e-02       -2.718265e-02      +6.27e-02         -7.01e-02	   
        700  5.000000e-01       3.137084e-01       +1.739701e-02       -1.739701e-02      +4.01e-02         -4.49e-02	   
        700  6.000000e-01       2.178569e-01       +1.208149e-02       -1.208149e-02      +2.79e-02         -3.12e-02	   
        700  7.000000e-01       1.600627e-01       +8.876499e-03       -8.876499e-03      +2.05e-02         -2.29e-02	   
        700  8.000000e-01       1.225533e-01       +6.796248e-03       -6.796248e-03      +1.57e-02         -1.75e-02	   
        700  9.000000e-01       9.683841e-02       +5.370278e-03       -5.370278e-03      +1.24e-02         -1.39e-02	   
        700  1.000000e+00       7.844606e-02       +4.350306e-03       -4.350306e-03      +1.00e-02         -1.12e-02	   
        700  2.000000e+00       1.968730e-02       +1.091781e-03       -1.091781e-03      +2.52e-03         -2.82e-03	   
        700  3.000000e+00       8.895867e-03       +4.933178e-04       -4.933178e-04      +1.15e-03         -1.28e-03	   
        700  4.000000e+00       5.224964e-03       +2.897342e-04       -2.897342e-04      +6.91e-04         -7.65e-04	   
        700  5.000000e+00       3.642266e-03       +2.019519e-04       -2.019519e-04      +5.01e-04         -5.49e-04	   
        700  6.000000e+00       2.906030e-03       +1.611079e-04       -1.611079e-04      +4.23e-04         -4.56e-04	   
        700  7.000000e+00       2.590783e-03       +1.436079e-04       -1.436079e-04      +4.01e-04         -4.26e-04	   
        700  8.000000e+00       2.518799e-03       +1.395964e-04       -1.395964e-04      +4.13e-04         -4.33e-04	   
        700  9.000000e+00       2.605173e-03       +1.443632e-04       -1.443632e-04      +4.48e-04         -4.64e-04	   
        700  1.000000e+01       2.805188e-03       +1.554296e-04       -1.554296e-04      +5.00e-04         -5.14e-04	   
        700  1.100000e+01       3.093472e-03       +1.713877e-04       -1.713877e-04      +5.67e-04         -5.79e-04	   
        700  1.200000e+01       3.454762e-03       +1.913930e-04       -1.913930e-04      +6.45e-04         -6.57e-04	   
        700  1.300000e+01       3.879429e-03       +2.149097e-04       -2.149097e-04      +7.35e-04         -7.46e-04	   
        700  1.400000e+01       4.361153e-03       +2.415870e-04       -2.415870e-04      +8.35e-04         -8.45e-04	   
        700  1.500000e+01       4.895650e-03       +2.711890e-04       -2.711890e-04      +9.44e-04         -9.54e-04	   
        700  1.600000e+01       5.479930e-03       +3.035492e-04       -3.035492e-04      +1.06e-03         -1.07e-03	   
        700  1.700000e+01       6.111855e-03       +3.385486e-04       -3.385486e-04      +1.19e-03         -1.20e-03	   
        700  1.800000e+01       6.789866e-03       +3.761009e-04       -3.761009e-04      +1.33e-03         -1.34e-03	   
        700  1.900000e+01       7.512801e-03       +4.161421e-04       -4.161421e-04      +1.47e-03         -1.48e-03	   
        700  2.000000e+01       8.279781e-03       +4.586228e-04       -4.586228e-04      +1.62e-03         -1.64e-03	   
        700  2.100000e+01       9.090134e-03       +5.035064e-04       -5.035064e-04      +1.79e-03         -1.80e-03	   
        700  2.200000e+01       9.943334e-03       +5.507646e-04       -5.507646e-04      +1.96e-03         -1.97e-03	   
        700  2.300000e+01       1.083897e-02       +6.003747e-04       -6.003747e-04      +2.13e-03         -2.15e-03	   
        700  2.400000e+01       1.177671e-02       +6.523087e-04       -6.523087e-04      +2.32e-03         -2.34e-03	   
        700  2.500000e+01       1.275629e-02       +7.065662e-04       -7.065662e-04      +2.51e-03         -2.53e-03	   
        700  2.600000e+01       1.377750e-02       +7.631262e-04       -7.631262e-04      +2.72e-03         -2.73e-03	   
        700  2.700000e+01       1.484015e-02       +8.219897e-04       -8.219897e-04      +2.93e-03         -2.95e-03	   
        700  2.800000e+01       1.594412e-02       +8.831386e-04       -8.831386e-04      +3.15e-03         -3.17e-03	   
        700  2.900000e+01       1.708927e-02       +9.465646e-04       -9.465646e-04      +3.37e-03         -3.39e-03	   
        700  3.000000e+01       1.827550e-02       +1.012270e-03       -1.012270e-03      +3.61e-03         -3.63e-03	   
        700  3.100000e+01       1.950274e-02       +1.080253e-03       -1.080253e-03      +3.85e-03         -3.88e-03	   
        700  3.200000e+01       2.077090e-02       +1.150494e-03       -1.150494e-03      +4.10e-03         -4.13e-03	   
        700  3.300000e+01       2.207994e-02       +1.222999e-03       -1.222999e-03      +4.36e-03         -4.39e-03	   
        700  3.400000e+01       2.342978e-02       +1.297759e-03       -1.297759e-03      +4.63e-03         -4.66e-03	   
        700  3.500000e+01       2.482040e-02       +1.374790e-03       -1.374790e-03      +4.90e-03         -4.93e-03	   
        700  3.600000e+01       2.625176e-02       +1.454069e-03       -1.454069e-03      +5.19e-03         -5.22e-03	   
        700  3.700000e+01       2.772381e-02       +1.535604e-03       -1.535604e-03      +5.48e-03         -5.51e-03	   
        700  3.800000e+01       2.923653e-02       +1.619393e-03       -1.619393e-03      +5.78e-03         -5.81e-03	   
        700  3.900000e+01       3.078990e-02       +1.705429e-03       -1.705429e-03      +6.09e-03         -6.12e-03	   
        700  4.000000e+01       3.238388e-02       +1.793720e-03       -1.793720e-03      +6.40e-03         -6.44e-03	   
        700  4.100000e+01       3.401847e-02       +1.884256e-03       -1.884256e-03      +6.72e-03         -6.76e-03	   
        700  4.200000e+01       3.569365e-02       +1.977046e-03       -1.977046e-03      +7.06e-03         -7.10e-03	   
        700  4.300000e+01       3.740940e-02       +2.072082e-03       -2.072082e-03      +7.40e-03         -7.44e-03	   
        700  4.400000e+01       3.916570e-02       +2.169363e-03       -2.169363e-03      +7.74e-03         -7.79e-03	   
        700  4.500000e+01       4.096255e-02       +2.268887e-03       -2.268887e-03      +8.10e-03         -8.15e-03	   
        700  4.600000e+01       4.279993e-02       +2.370657e-03       -2.370657e-03      +8.46e-03         -8.51e-03	   
        700  4.700000e+01       4.467783e-02       +2.474670e-03       -2.474670e-03      +8.83e-03         -8.89e-03	   
        700  4.800000e+01       4.659625e-02       +2.580929e-03       -2.580929e-03      +9.21e-03         -9.27e-03	   
        700  4.900000e+01       4.855517e-02       +2.689431e-03       -2.689431e-03      +9.60e-03         -9.66e-03	   
        700  5.000000e+01       5.055460e-02       +2.800182e-03       -2.800182e-03      +1.00e-02         -1.01e-02	   
        700  5.100000e+01       5.259452e-02       +2.913171e-03       -2.913171e-03      +1.04e-02         -1.05e-02	   
